month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-03-01,Brooklyn,1,LCL/LTD,B32,Peak,546631,4232455,7.74
2025-03-01,Brooklyn,2,LCL/LTD,B32,Off-Peak,490374,4048304,8.26
2025-03-01,Brooklyn,2,LCL/LTD,B32,Peak,220428,1889021,8.57
2025-03-01,Brooklyn,1,LCL/LTD,B35,Off-Peak,11112606,59692586,5.37
2025-03-01,Brooklyn,1,LCL/LTD,B35,Peak,6132288,30843133,5.03
2025-03-01,Brooklyn,2,LCL/LTD,B35,Off-Peak,3907338,22046299,5.64
2025-03-01,Brooklyn,2,LCL/LTD,B35,Peak,1449842,8139751,5.61
2025-03-01,Brooklyn,1,LCL/LTD,B36,Off-Peak,5744878,42921482,7.47
2025-03-01,Brooklyn,1,LCL/LTD,B36,Peak,3626450,25274290,6.97
2025-03-01,Brooklyn,2,LCL/LTD,B36,Off-Peak,1540497,12484184,8.1
2025-03-01,Brooklyn,2,LCL/LTD,B36,Peak,622623,4879685,7.84
2025-03-01,Brooklyn,1,LCL/LTD,B37,Off-Peak,3078513,23618812,7.67
2025-03-01,Brooklyn,1,LCL/LTD,B37,Peak,1540677,10318270,6.7
2025-03-01,Brooklyn,2,LCL/LTD,B37,Off-Peak,944153,8223203,8.71
2025-03-01,Brooklyn,2,LCL/LTD,B37,Peak,341741,2931422,8.58
2025-03-01,Brooklyn,1,LCL/LTD,B38,Off-Peak,12581366,81238918,6.46
2025-03-01,Brooklyn,1,LCL/LTD,B38,Peak,7048949,42701396,6.06
2025-03-01,Brooklyn,2,LCL/LTD,B38,Off-Peak,3283042,22564116,6.87
2025-03-01,Brooklyn,2,LCL/LTD,B38,Peak,1348550,9037494,6.7
2025-03-01,Brooklyn,1,LCL/LTD,B4,Off-Peak,5014988,36724187,7.32
2025-03-01,Brooklyn,1,LCL/LTD,B4,Peak,2614388,17377578,6.65
2025-03-01,Brooklyn,2,LCL/LTD,B4,Off-Peak,1530093,12716294,8.31
2025-03-01,Brooklyn,2,LCL/LTD,B4,Peak,659331,5401325,8.19
2025-03-01,Brooklyn,1,LCL/LTD,B41,Off-Peak,17833392,124000000,6.94
2025-03-01,Brooklyn,1,LCL/LTD,B41,Peak,9416282,60747818,6.45
2025-03-01,Brooklyn,2,LCL/LTD,B41,Off-Peak,5489743,40678974,7.41
2025-03-01,Brooklyn,2,LCL/LTD,B41,Peak,2113756,15589159,7.38
2025-03-01,Brooklyn,1,LCL/LTD,B43,Off-Peak,6523563,42836090,6.57
2025-03-01,Brooklyn,1,LCL/LTD,B43,Peak,3729804,20888482,5.6
2025-03-01,Brooklyn,2,LCL/LTD,B43,Off-Peak,2082910,14706583,7.06
2025-03-01,Brooklyn,2,LCL/LTD,B43,Peak,906321,6108732,6.74
2025-03-01,Brooklyn,1,LCL/LTD,B44,Off-Peak,9052837,64924286,7.17
2025-03-01,Brooklyn,1,LCL/LTD,B44,Peak,3519098,21180373,6.02
2025-03-01,Brooklyn,2,LCL/LTD,B44,Off-Peak,3271978,26229499,8.02
2025-03-01,Brooklyn,2,LCL/LTD,B44,Peak,1165336,8790574,7.54
2025-03-01,Brooklyn,1,SBS,B44+,Off-Peak,8019608,68400515,8.53
2025-03-01,Brooklyn,1,SBS,B44+,Peak,4672302,38487542,8.24
2025-03-01,Brooklyn,2,SBS,B44+,Off-Peak,2550053,23536944,9.23
2025-03-01,Brooklyn,2,SBS,B44+,Peak,1126648,10705637,9.5
2025-03-01,Brooklyn,1,LCL/LTD,B45,Off-Peak,3575493,21901486,6.13
2025-03-01,Brooklyn,1,LCL/LTD,B45,Peak,1992540,10860185,5.45
2025-03-01,Brooklyn,2,LCL/LTD,B45,Off-Peak,966847,6365318,6.58
2025-03-01,Brooklyn,2,LCL/LTD,B45,Peak,406965,2679977,6.59
2025-03-01,Brooklyn,1,LCL/LTD,B46,Off-Peak,11591284,81821034,7.06
2025-03-01,Brooklyn,1,LCL/LTD,B46,Peak,4655261,29615144,6.36
2025-03-01,Brooklyn,2,LCL/LTD,B46,Off-Peak,4352899,32579554,7.48
2025-03-01,Brooklyn,2,LCL/LTD,B46,Peak,1789852,13261813,7.41
2025-03-01,Brooklyn,1,SBS,B46+,Off-Peak,6890096,58307677,8.46
2025-03-01,Brooklyn,1,SBS,B46+,Peak,5005937,41032501,8.2
2025-03-01,Brooklyn,2,SBS,B46+,Off-Peak,2402976,20635150,8.59
2025-03-01,Brooklyn,2,SBS,B46+,Peak,1137743,9961826,8.76
2025-03-01,Brooklyn,1,LCL/LTD,B47,Off-Peak,7742794,54877795,7.09
2025-03-01,Brooklyn,1,LCL/LTD,B47,Peak,3903412,24525882,6.28
2025-03-01,Brooklyn,2,LCL/LTD,B47,Off-Peak,2877034,21162384,7.36
2025-03-01,Brooklyn,2,LCL/LTD,B47,Peak,971704,6993551,7.2
2025-03-01,Brooklyn,1,LCL/LTD,B48,Off-Peak,3767014,25031246,6.64
2025-03-01,Brooklyn,1,LCL/LTD,B48,Peak,1885930,10180642,5.4
2025-03-01,Brooklyn,2,LCL/LTD,B48,Off-Peak,1307239,9361548,7.16
2025-03-01,Brooklyn,2,LCL/LTD,B48,Peak,458087,3106966,6.78
2025-03-01,Brooklyn,1,LCL/LTD,B49,Off-Peak,8940848,65610439,7.34
2025-03-01,Brooklyn,1,LCL/LTD,B49,Peak,4264343,27873774,6.54
2025-03-01,Brooklyn,2,LCL/LTD,B49,Off-Peak,1707658,13737611,8.04
2025-03-01,Brooklyn,2,LCL/LTD,B49,Peak,830917,6572372,7.91
2025-03-01,Brooklyn,1,LCL/LTD,B52,Off-Peak,7966136,52266888,6.56
2025-03-01,Brooklyn,1,LCL/LTD,B52,Peak,4206490,24516148,5.83
2025-03-01,Brooklyn,2,LCL/LTD,B52,Off-Peak,2768831,19372684,7
2025-03-01,Brooklyn,2,LCL/LTD,B52,Peak,1018340,6864386,6.74
2025-03-01,Brooklyn,1,LCL/LTD,B54,Off-Peak,5652654,34629718,6.13
2025-03-01,Brooklyn,1,LCL/LTD,B54,Peak,3086224,16764437,5.43
2025-03-01,Brooklyn,2,LCL/LTD,B54,Off-Peak,1673796,11367936,6.79
2025-03-01,Brooklyn,2,LCL/LTD,B54,Peak,654254,4227919,6.46
2025-03-01,Brooklyn,1,LCL/LTD,B57,Off-Peak,6152268,42050102,6.83
2025-03-01,Brooklyn,1,LCL/LTD,B57,Peak,2906222,17704656,6.09
2025-03-01,Brooklyn,2,LCL/LTD,B57,Off-Peak,1891110,15071897,7.97
2025-03-01,Brooklyn,2,LCL/LTD,B57,Peak,825060,6583615,7.98
2025-03-01,Brooklyn,1,LCL/LTD,B6,Off-Peak,25602243,199000000,7.77
2025-03-01,Brooklyn,1,LCL/LTD,B6,Peak,12432927,86155805,6.93
2025-03-01,Brooklyn,2,LCL/LTD,B6,Off-Peak,7090360,56481271,7.97
2025-03-01,Brooklyn,2,LCL/LTD,B6,Peak,2907495,22585313,7.77
2025-03-01,Brooklyn,1,LCL/LTD,B60,Off-Peak,7694314,52075534,6.77
2025-03-01,Brooklyn,1,LCL/LTD,B60,Peak,3841922,22676357,5.9
2025-03-01,Brooklyn,2,LCL/LTD,B60,Off-Peak,2376363,17845358,7.51
2025-03-01,Brooklyn,2,LCL/LTD,B60,Peak,900640,6459336,7.17
2025-03-01,Brooklyn,1,LCL/LTD,B61,Off-Peak,5244495,41032843,7.82
2025-03-01,Brooklyn,1,LCL/LTD,B61,Peak,2688995,19194127,7.14
2025-03-01,Brooklyn,2,LCL/LTD,B61,Off-Peak,2067152,17058521,8.25
2025-03-01,Brooklyn,2,LCL/LTD,B61,Peak,756526,5974891,7.9
2025-03-01,Brooklyn,1,LCL/LTD,B62,Off-Peak,6391110,46715242,7.31
2025-03-01,Brooklyn,1,LCL/LTD,B62,Peak,3086932,20349245,6.59
2025-03-01,Brooklyn,2,LCL/LTD,B62,Off-Peak,2589177,19616227,7.58
2025-03-01,Brooklyn,2,LCL/LTD,B62,Peak,949279,6942470,7.31
2025-03-01,Brooklyn,1,LCL/LTD,B63,Off-Peak,9203393,51475446,5.59
2025-03-01,Brooklyn,1,LCL/LTD,B63,Peak,3994508,21003876,5.26
2025-03-01,Brooklyn,2,LCL/LTD,B63,Off-Peak,3191222,19001930,5.95
2025-03-01,Brooklyn,2,LCL/LTD,B63,Peak,1079484,6161054,5.71
2025-03-01,Brooklyn,1,LCL/LTD,B64,Off-Peak,4424288,35413542,8
2025-03-01,Brooklyn,1,LCL/LTD,B64,Peak,2118516,15728339,7.42
2025-03-01,Brooklyn,2,LCL/LTD,B64,Off-Peak,1991758,17314099,8.69
2025-03-01,Brooklyn,2,LCL/LTD,B64,Peak,808026,6831608,8.45
2025-03-01,Brooklyn,1,LCL/LTD,B65,Off-Peak,3563121,23273406,6.53
2025-03-01,Brooklyn,1,LCL/LTD,B65,Peak,1608630,9227966,5.74
2025-03-01,Brooklyn,2,LCL/LTD,B65,Off-Peak,1507666,10918476,7.24
2025-03-01,Brooklyn,2,LCL/LTD,B65,Peak,653256,4673088,7.15
2025-03-01,Brooklyn,1,LCL/LTD,B67,Off-Peak,3965804,26597081,6.71
2025-03-01,Brooklyn,1,LCL/LTD,B67,Peak,2371313,14537380,6.13
2025-03-01,Brooklyn,2,LCL/LTD,B67,Off-Peak,936113,6566108,7.01
2025-03-01,Brooklyn,2,LCL/LTD,B67,Peak,345882,2329650,6.74
2025-03-01,Brooklyn,1,LCL/LTD,B68,Off-Peak,8244486,60109607,7.29
2025-03-01,Brooklyn,1,LCL/LTD,B68,Peak,3997461,28085029,7.03
2025-03-01,Brooklyn,2,LCL/LTD,B68,Off-Peak,3641252,28721192,7.89
2025-03-01,Brooklyn,2,LCL/LTD,B68,Peak,1390629,10515953,7.56
2025-03-01,Brooklyn,1,LCL/LTD,B69,Off-Peak,3105365,20964971,6.75
2025-03-01,Brooklyn,1,LCL/LTD,B69,Peak,2067037,12534199,6.06
2025-03-01,Brooklyn,2,LCL/LTD,B69,Off-Peak,730570,5447671,7.46
2025-03-01,Brooklyn,2,LCL/LTD,B69,Peak,377933,2954210,7.82
2025-03-01,Brooklyn,1,LCL/LTD,B7,Off-Peak,3766813,27289559,7.24
2025-03-01,Brooklyn,1,LCL/LTD,B7,Peak,2418284,15707480,6.5
2025-03-01,Brooklyn,2,LCL/LTD,B7,Off-Peak,1153692,9253598,8.02
2025-03-01,Brooklyn,2,LCL/LTD,B7,Peak,515866,4106257,7.96
2025-03-01,Brooklyn,1,LCL/LTD,B70,Off-Peak,2385493,14986757,6.28
2025-03-01,Brooklyn,1,LCL/LTD,B70,Peak,1757483,10315328,5.87
2025-03-01,Brooklyn,2,LCL/LTD,B70,Off-Peak,973518,6493046,6.67
2025-03-01,Brooklyn,2,LCL/LTD,B70,Peak,410632,2774938,6.76
2025-03-01,Brooklyn,1,LCL/LTD,B74,Off-Peak,775984,6781644,8.74
2025-03-01,Brooklyn,1,LCL/LTD,B74,Peak,465802,3681770,7.9
2025-03-01,Brooklyn,2,LCL/LTD,B74,Off-Peak,278599,2290532,8.22
2025-03-01,Brooklyn,2,LCL/LTD,B74,Peak,109543,951382.8,8.69
2025-03-01,Brooklyn,1,LCL/LTD,B8,Off-Peak,10552581,69322151,6.57
2025-03-01,Brooklyn,1,LCL/LTD,B8,Peak,4966739,29771086,5.99
2025-03-01,Brooklyn,2,LCL/LTD,B8,Off-Peak,3692765,27700967,7.5
2025-03-01,Brooklyn,2,LCL/LTD,B8,Peak,1510235,10801724,7.15
2025-03-01,Brooklyn,1,LCL/LTD,B82,Off-Peak,9638526,68171666,7.07
2025-03-01,Brooklyn,1,LCL/LTD,B82,Peak,3837266,25186507,6.56
2025-03-01,Brooklyn,2,LCL/LTD,B82,Off-Peak,4129944,30080336,7.28
2025-03-01,Brooklyn,2,LCL/LTD,B82,Peak,1784396,12688358,7.11
2025-03-01,Brooklyn,1,SBS,B82+,Off-Peak,6052649,52685496,8.7
2025-03-01,Brooklyn,1,SBS,B82+,Peak,3858322,32269867,8.36
2025-03-01,Brooklyn,1,LCL/LTD,B83,Off-Peak,3901704,29463134,7.55
2025-03-01,Brooklyn,1,LCL/LTD,B83,Peak,2156356,14381143,6.67
2025-03-01,Brooklyn,2,LCL/LTD,B83,Off-Peak,1241728,10369663,8.35
2025-03-01,Brooklyn,2,LCL/LTD,B83,Peak,542906,4468745,8.23
2025-03-01,Brooklyn,1,LCL/LTD,B84,Off-Peak,351282,3622691,10.31
2025-03-01,Brooklyn,1,LCL/LTD,B84,Peak,218138,2050650,9.4
2025-03-01,Brooklyn,2,LCL/LTD,B84,Off-Peak,126312,1207163,9.56
2025-03-01,Brooklyn,2,LCL/LTD,B84,Peak,59334,576482.4,9.72
2025-03-01,Brooklyn,1,LCL/LTD,B9,Off-Peak,9457028,62119530,6.57
2025-03-01,Brooklyn,1,LCL/LTD,B9,Peak,5404101,32575111,6.03
2025-03-01,Brooklyn,2,LCL/LTD,B9,Off-Peak,3193492,24297455,7.61
2025-03-01,Brooklyn,2,LCL/LTD,B9,Peak,1183292,9171374,7.75
2025-03-01,Brooklyn,1,EXP,BM1,Off-Peak,1651534,20039602,12.13
2025-03-01,Brooklyn,1,EXP,BM1,Peak,1594864,17884199,11.21
2025-03-01,Brooklyn,2,EXP,BM1,Off-Peak,216739,2677939,12.36
2025-03-01,Brooklyn,2,EXP,BM1,Peak,68416,915253.2,13.38
2025-03-01,Brooklyn,1,EXP,BM2,Off-Peak,1437924,17183498,11.95
2025-03-01,Brooklyn,1,EXP,BM2,Peak,1014887,11057072,10.89
2025-03-01,Brooklyn,2,EXP,BM2,Off-Peak,229279,2839997,12.39
2025-03-01,Brooklyn,2,EXP,BM2,Peak,90208,1108408,12.29
2025-03-01,Brooklyn,1,EXP,BM3,Off-Peak,1113139,13441928,12.08
2025-03-01,Brooklyn,1,EXP,BM3,Peak,840203,9991210,11.89
2025-03-01,Brooklyn,2,EXP,BM3,Off-Peak,244040,2945999,12.07
2025-03-01,Brooklyn,2,EXP,BM3,Peak,92696,1079154,11.64
2025-03-01,Brooklyn,1,EXP,BM4,Off-Peak,761316,9076180,11.92
2025-03-01,Brooklyn,1,EXP,BM4,Peak,928299,10420027,11.22
2025-03-01,Brooklyn,2,EXP,BM4,Off-Peak,268386,3265362,12.17
2025-03-01,Brooklyn,2,EXP,BM4,Peak,91437,1201975,13.15
2025-03-01,Brooklyn,1,EXP,BM5,Off-Peak,1041703,13374756,12.84
2025-03-01,Brooklyn,1,EXP,BM5,Peak,878053,9801220,11.16
2025-03-01,Brooklyn,2,EXP,BM5,Off-Peak,148620,1987240,13.37
2025-03-01,Brooklyn,2,EXP,BM5,Peak,71530,964281.6,13.48
2025-03-01,Brooklyn,1,EXP,X27,Off-Peak,2573616,32569279,12.66
2025-03-01,Brooklyn,1,EXP,X27,Peak,1370595,17664674,12.89
2025-03-01,Brooklyn,2,EXP,X27,Off-Peak,967641,13102117,13.54
2025-03-01,Brooklyn,2,EXP,X27,Peak,520972,6872364,13.19
2025-03-01,Brooklyn,1,EXP,X28,Off-Peak,2089624,25683509,12.29
2025-03-01,Brooklyn,1,EXP,X28,Peak,1468589,17688017,12.04
2025-03-01,Brooklyn,2,EXP,X28,Off-Peak,782515,9974743,12.75
2025-03-01,Brooklyn,2,EXP,X28,Peak,497967,6356570,12.77
2025-03-01,Brooklyn,1,EXP,X37,Off-Peak,409072,6385694,15.61
2025-03-01,Brooklyn,1,EXP,X37,Peak,1680426,23524812,14
2025-03-01,Brooklyn,1,EXP,X38,Off-Peak,467318,6935764,14.84
2025-03-01,Brooklyn,1,EXP,X38,Peak,989340,12959230,13.1
2025-03-01,Manhattan,1,LCL/LTD,M1,Off-Peak,10056769,60402996,6.01
2025-03-01,Manhattan,1,LCL/LTD,M1,Peak,5578888,33385684,5.98
2025-03-01,Manhattan,2,LCL/LTD,M1,Off-Peak,2756960,21132043,7.66
2025-03-01,Manhattan,2,LCL/LTD,M1,Peak,1177937,9175345,7.79
2025-03-01,Manhattan,1,LCL/LTD,M10,Off-Peak,5571816,33646295,6.04
2025-03-01,Manhattan,1,LCL/LTD,M10,Peak,2999316,16789291,5.6
2025-03-01,Manhattan,2,LCL/LTD,M10,Off-Peak,2376192,15525259,6.53
2025-03-01,Manhattan,2,LCL/LTD,M10,Peak,1018333,6497726,6.38
2025-03-01,Manhattan,1,LCL/LTD,M100,Off-Peak,6093848,37925078,6.22
2025-03-01,Manhattan,1,LCL/LTD,M100,Peak,2893903,16711268,5.77
2025-03-01,Manhattan,2,LCL/LTD,M100,Off-Peak,2642478,17174365,6.5
2025-03-01,Manhattan,2,LCL/LTD,M100,Peak,1102482,6983348,6.33
2025-03-01,Manhattan,1,LCL/LTD,M101,Off-Peak,17729929,111000000,6.26
2025-03-01,Manhattan,1,LCL/LTD,M101,Peak,6543026,38180333,5.84
2025-03-01,Manhattan,2,LCL/LTD,M101,Off-Peak,4992827,34979166,7.01
2025-03-01,Manhattan,2,LCL/LTD,M101,Peak,1924026,12938004,6.72
2025-03-01,Manhattan,1,LCL/LTD,M102,Off-Peak,9440991,56742988,6.01
2025-03-01,Manhattan,1,LCL/LTD,M102,Peak,4218323,21905734,5.19
2025-03-01,Manhattan,2,LCL/LTD,M102,Off-Peak,3168141,21776630,6.87
2025-03-01,Manhattan,2,LCL/LTD,M102,Peak,1271853,8214102,6.46
2025-03-01,Manhattan,1,LCL/LTD,M103,Off-Peak,7300487,42570990,5.83
2025-03-01,Manhattan,1,LCL/LTD,M103,Peak,3062853,16110058,5.26
2025-03-01,Manhattan,2,LCL/LTD,M103,Off-Peak,2454148,16265628,6.63
2025-03-01,Manhattan,2,LCL/LTD,M103,Peak,1053910,6744272,6.4
2025-03-01,Manhattan,1,LCL/LTD,M104,Off-Peak,7083267,40720709,5.75
2025-03-01,Manhattan,1,LCL/LTD,M104,Peak,3102157,16296811,5.25
2025-03-01,Manhattan,2,LCL/LTD,M104,Off-Peak,4599931,27900828,6.07
2025-03-01,Manhattan,2,LCL/LTD,M104,Peak,1599082,9297072,5.81
2025-03-01,Manhattan,1,LCL/LTD,M106,Off-Peak,1160258,7146950,6.16
2025-03-01,Manhattan,1,LCL/LTD,M106,Peak,867229,5785783,6.67
2025-03-01,Manhattan,2,LCL/LTD,M106,Off-Peak,281357,2123172,7.55
2025-03-01,Manhattan,2,LCL/LTD,M106,Peak,140002,1081526,7.73
2025-03-01,Manhattan,1,LCL/LTD,M11,Off-Peak,9689270,55489252,5.73
2025-03-01,Manhattan,1,LCL/LTD,M11,Peak,4148744,22747021,5.48
2025-03-01,Manhattan,2,LCL/LTD,M11,Off-Peak,2622109,17222357,6.57
2025-03-01,Manhattan,2,LCL/LTD,M11,Peak,1068514,7232857,6.77
2025-03-01,Manhattan,1,LCL/LTD,M116,Off-Peak,4639839,26767886,5.77
2025-03-01,Manhattan,1,LCL/LTD,M116,Peak,2667522,14184580,5.32
2025-03-01,Manhattan,2,LCL/LTD,M116,Off-Peak,1582584,9265158,5.85
2025-03-01,Manhattan,2,LCL/LTD,M116,Peak,687676,3847792,5.6
2025-03-01,Manhattan,1,LCL/LTD,M12,Off-Peak,1338902,9368024,7
2025-03-01,Manhattan,1,LCL/LTD,M12,Peak,661662,4421606,6.68
2025-03-01,Manhattan,2,LCL/LTD,M12,Off-Peak,579448,4428896,7.64
2025-03-01,Manhattan,2,LCL/LTD,M12,Peak,273948,2097277,7.66
2025-03-01,Manhattan,1,LCL/LTD,M125,Off-Peak,6692921,36566363,5.46
2025-03-01,Manhattan,1,LCL/LTD,M125,Peak,2974512,14255500,4.79
2025-03-01,Manhattan,2,LCL/LTD,M125,Off-Peak,2439128,14729004,6.04
2025-03-01,Manhattan,2,LCL/LTD,M125,Peak,946916,5542834,5.85
2025-03-01,Manhattan,1,SBS,M14A+,Off-Peak,5178900,30259836,5.84
2025-03-01,Manhattan,1,SBS,M14A+,Peak,2411420,13242049,5.49
2025-03-01,Manhattan,2,SBS,M14A+,Off-Peak,2060372,12133876,5.89
2025-03-01,Manhattan,2,SBS,M14A+,Peak,785144,4494215,5.72
2025-03-01,Manhattan,1,SBS,M14D+,Off-Peak,8011551,49553078,6.19
2025-03-01,Manhattan,1,SBS,M14D+,Peak,4301488,25216488,5.86
2025-03-01,Manhattan,2,SBS,M14D+,Off-Peak,2751364,17354876,6.31
2025-03-01,Manhattan,2,SBS,M14D+,Peak,1067272,6508213,6.1
2025-03-01,Manhattan,1,LCL/LTD,M15,Off-Peak,13340925,85787104,6.43
2025-03-01,Manhattan,1,LCL/LTD,M15,Peak,5205666,29210432,5.61
2025-03-01,Manhattan,2,LCL/LTD,M15,Off-Peak,4767179,33562303,7.04
2025-03-01,Manhattan,2,LCL/LTD,M15,Peak,1762297,11358842,6.45
2025-03-01,Manhattan,1,SBS,M15+,Off-Peak,12912651,104000000,8.08
2025-03-01,Manhattan,1,SBS,M15+,Peak,7848848,62417909,7.95
2025-03-01,Manhattan,2,SBS,M15+,Off-Peak,4134578,37287497,9.02
2025-03-01,Manhattan,2,SBS,M15+,Peak,1802023,16385872,9.09
2025-03-01,Manhattan,1,LCL/LTD,M2,Off-Peak,10783167,69829304,6.48
2025-03-01,Manhattan,1,LCL/LTD,M2,Peak,5619958,34928190,6.22
2025-03-01,Manhattan,2,LCL/LTD,M2,Off-Peak,3177094,25267748,7.95
2025-03-01,Manhattan,2,LCL/LTD,M2,Peak,1197883,9386377,7.84
2025-03-01,Manhattan,1,LCL/LTD,M20,Off-Peak,3183250,19321751,6.07
2025-03-01,Manhattan,1,LCL/LTD,M20,Peak,1838886,10781683,5.86
2025-03-01,Manhattan,2,LCL/LTD,M20,Off-Peak,1651569,11046431,6.69
2025-03-01,Manhattan,2,LCL/LTD,M20,Peak,647785,4274910,6.6
2025-03-01,Manhattan,1,LCL/LTD,M21,Off-Peak,1316197,7485592,5.69
2025-03-01,Manhattan,1,LCL/LTD,M21,Peak,838653,4595573,5.48
2025-03-01,Manhattan,2,LCL/LTD,M21,Off-Peak,496781,3027200,6.09
2025-03-01,Manhattan,2,LCL/LTD,M21,Peak,217276,1332414,6.13
2025-03-01,Manhattan,1,LCL/LTD,M22,Off-Peak,2003555,11901002,5.94
2025-03-01,Manhattan,1,LCL/LTD,M22,Peak,1214511,6703380,5.52
2025-03-01,Manhattan,2,LCL/LTD,M22,Off-Peak,687470,4380296,6.37
2025-03-01,Manhattan,2,LCL/LTD,M22,Peak,294384,1964444,6.67
2025-03-01,Manhattan,1,SBS,M23+,Off-Peak,4243683,26408660,6.22
2025-03-01,Manhattan,1,SBS,M23+,Peak,1980639,11998591,6.06
2025-03-01,Manhattan,2,SBS,M23+,Off-Peak,1492538,9577627,6.42
2025-03-01,Manhattan,2,SBS,M23+,Peak,546498,3459701,6.33
2025-03-01,Manhattan,1,LCL/LTD,M3,Off-Peak,13583149,75074695,5.53
2025-03-01,Manhattan,1,LCL/LTD,M3,Peak,6278633,34161376,5.44
2025-03-01,Manhattan,2,LCL/LTD,M3,Off-Peak,4439052,29499656,6.65
2025-03-01,Manhattan,2,LCL/LTD,M3,Peak,1723482,12132994,7.04
2025-03-01,Manhattan,1,LCL/LTD,M31,Off-Peak,5695690,29407428,5.16
2025-03-01,Manhattan,1,LCL/LTD,M31,Peak,3213476,15725473,4.89
2025-03-01,Manhattan,2,LCL/LTD,M31,Off-Peak,2089922,12518914,5.99
2025-03-01,Manhattan,2,LCL/LTD,M31,Peak,900942,5369508,5.96
2025-03-01,Manhattan,1,SBS,M34+,Off-Peak,2145809,12233250,5.7
2025-03-01,Manhattan,1,SBS,M34+,Peak,1128363,6160849,5.46
2025-03-01,Manhattan,2,SBS,M34+,Off-Peak,628652,3734384,5.94
2025-03-01,Manhattan,2,SBS,M34+,Peak,274206,1611734,5.88
2025-03-01,Manhattan,1,SBS,M34A+,Off-Peak,2686138,14291118,5.32
2025-03-01,Manhattan,1,SBS,M34A+,Peak,1445952,7495834,5.18
2025-03-01,Manhattan,2,SBS,M34A+,Off-Peak,834088,4873579,5.84
2025-03-01,Manhattan,2,SBS,M34A+,Peak,323440,1776647,5.49
2025-03-01,Manhattan,1,LCL/LTD,M4,Off-Peak,14999623,79258777,5.28
2025-03-01,Manhattan,1,LCL/LTD,M4,Peak,8028518,44669916,5.56
2025-03-01,Manhattan,2,LCL/LTD,M4,Off-Peak,3479490,22539456,6.48
2025-03-01,Manhattan,2,LCL/LTD,M4,Peak,1727035,11630869,6.73
2025-03-01,Manhattan,1,LCL/LTD,M42,Off-Peak,4061758,21613619,5.32
2025-03-01,Manhattan,1,LCL/LTD,M42,Peak,2296080,11568910,5.04
2025-03-01,Manhattan,2,LCL/LTD,M42,Off-Peak,1237906,7143617,5.77
2025-03-01,Manhattan,2,LCL/LTD,M42,Peak,506030,2735698,5.41
2025-03-01,Manhattan,1,LCL/LTD,M5,Off-Peak,8315645,58502765,7.04
2025-03-01,Manhattan,1,LCL/LTD,M5,Peak,3919444,25866374,6.6
2025-03-01,Manhattan,2,LCL/LTD,M5,Off-Peak,2962200,21487723,7.25
2025-03-01,Manhattan,2,LCL/LTD,M5,Peak,1301554,9475704,7.28
2025-03-01,Manhattan,1,LCL/LTD,M50,Off-Peak,2049610,10628647,5.19
2025-03-01,Manhattan,1,LCL/LTD,M50,Peak,1116135,5358650,4.8
2025-03-01,Manhattan,2,LCL/LTD,M50,Off-Peak,495850,3066127,6.18
2025-03-01,Manhattan,2,LCL/LTD,M50,Peak,214503,1279152,5.96
2025-03-01,Manhattan,1,LCL/LTD,M55,Off-Peak,2876965,18044118,6.27
2025-03-01,Manhattan,1,LCL/LTD,M55,Peak,1300666,7334860,5.64
2025-03-01,Manhattan,2,LCL/LTD,M55,Off-Peak,1193175,8611675,7.22
2025-03-01,Manhattan,2,LCL/LTD,M55,Peak,501225,3665696,7.31
2025-03-01,Manhattan,1,LCL/LTD,M57,Off-Peak,3511788,18161690,5.17
2025-03-01,Manhattan,1,LCL/LTD,M57,Peak,2041816,10129126,4.96
2025-03-01,Manhattan,2,LCL/LTD,M57,Off-Peak,1221640,7112448,5.82
2025-03-01,Manhattan,2,LCL/LTD,M57,Peak,549698,3095640,5.63
2025-03-01,Manhattan,1,SBS,M60+,Off-Peak,9192090,103000000,11.2
2025-03-01,Manhattan,1,SBS,M60+,Peak,3765232,37045055,9.84
2025-03-01,Manhattan,2,SBS,M60+,Off-Peak,4338929,51208196,11.8
2025-03-01,Manhattan,2,SBS,M60+,Peak,1407712,15794330,11.22
2025-03-01,Manhattan,1,LCL/LTD,M66,Off-Peak,3005599,17378003,5.78
2025-03-01,Manhattan,1,LCL/LTD,M66,Peak,2165601,12002638,5.54
2025-03-01,Manhattan,2,LCL/LTD,M66,Off-Peak,846844,5798790,6.85
2025-03-01,Manhattan,2,LCL/LTD,M66,Peak,345859,2312442,6.69
2025-03-01,Manhattan,1,LCL/LTD,M7,Off-Peak,9454374,55631693,5.88
2025-03-01,Manhattan,1,LCL/LTD,M7,Peak,3663314,19488240,5.32
2025-03-01,Manhattan,2,LCL/LTD,M7,Off-Peak,3656691,24060038,6.58
2025-03-01,Manhattan,2,LCL/LTD,M7,Peak,1388063,8744472,6.3
2025-03-01,Manhattan,1,LCL/LTD,M72,Off-Peak,3339321,19130663,5.73
2025-03-01,Manhattan,1,LCL/LTD,M72,Peak,1543056,9080795,5.88
2025-03-01,Manhattan,2,LCL/LTD,M72,Off-Peak,994449,6708470,6.75
2025-03-01,Manhattan,2,LCL/LTD,M72,Peak,386111,2517318,6.52
2025-03-01,Manhattan,1,SBS,M79+,Off-Peak,4170273,30742646,7.37
2025-03-01,Manhattan,1,SBS,M79+,Peak,2302483,16371914,7.11
